signal_date,ticker,foreign_5d,inst_5d,score,contraction_ratio,entry_price,status,exit_price,exit_date,return_pct,hold_days
2026-02-13,083500,56897,-20624,66.5,0.683,15890.0,CLOSED,15890.0,2026-02-18,0.0,5
2026-02-13,084370,108354,-66394,75.1,0.499,112000.0,CLOSED,112000.0,2026-02-18,0.0,5
2026-02-13,086280,184357,84223,65.2,0.574,255000.0,CLOSED,255000.0,2026-02-18,0.0,5
2026-02-13,093370,417506,52102,76.1,0.605,8050.0,CLOSED,8050.0,2026-02-18,0.0,5
2026-02-13,094170,83399,1391,67.6,0.778,30800.0,CLOSED,30800.0,2026-02-18,0.0,5
2026-02-13,094820,83896,9313,74.3,0.73,17290.0,CLOSED,17290.0,2026-02-18,0.0,5
2026-02-13,095340,138722,22216,72.6,0.743,170700.0,CLOSED,170700.0,2026-02-18,0.0,5
2026-02-13,096770,198164,166093,76.4,0.775,113800.0,CLOSED,113800.0,2026-02-18,0.0,5
2026-02-13,099430,60431,-7532,75.6,0.746,5430.0,CLOSED,5430.0,2026-02-18,0.0,5
2026-02-13,099440,160938,27830,73.8,0.738,6750.0,CLOSED,6750.0,2026-02-18,0.0,5
2026-02-13,100590,63771,90,65.8,0.64,3525.0,CLOSED,3525.0,2026-02-18,0.0,5
2026-02-13,101000,131300,0,65.0,0.681,1184.0,CLOSED,1184.0,2026-02-18,0.0,5
2026-02-13,102710,93170,121914,70.1,0.677,58300.0,CLOSED,58300.0,2026-02-18,0.0,5
2026-02-13,104480,194588,-5699,75.7,0.622,1824.0,CLOSED,1824.0,2026-02-18,0.0,5
2026-02-13,105550,508087,0,78.0,0.584,1484.0,CLOSED,1484.0,2026-02-18,0.0,5
2026-02-13,108230,78484,-172,67.9,0.752,4740.0,CLOSED,4740.0,2026-02-18,0.0,5
2026-02-13,117580,65591,101,66.6,0.679,8130.0,CLOSED,8130.0,2026-02-18,0.0,5
2026-02-13,123700,51696,-31,63.2,0.574,3735.0,CLOSED,3735.0,2026-02-18,0.0,5
2026-02-13,129920,85512,-263,74.9,0.424,5420.0,CLOSED,5420.0,2026-02-18,0.0,5
2026-02-13,137400,101335,163322,84.5,0.515,51200.0,CLOSED,51200.0,2026-02-18,0.0,5
2026-02-13,147830,162828,-2271,73.6,0.408,7790.0,CLOSED,7790.0,2026-02-18,0.0,5
2026-02-13,148150,74756,18,68.1,0.754,5020.0,CLOSED,5020.0,2026-02-18,0.0,5
2026-02-13,151860,111770,12266,70.6,0.514,6690.0,CLOSED,6690.0,2026-02-18,0.0,5
2026-02-13,158430,76222,-4962,73.0,0.57,7850.0,CLOSED,7850.0,2026-02-18,0.0,5
2026-02-13,189860,96555,1,74.0,0.654,4390.0,CLOSED,4390.0,2026-02-18,0.0,5
2026-02-13,195940,108366,65268,79.1,0.521,53900.0,CLOSED,53900.0,2026-02-18,0.0,5
2026-02-13,200670,53074,-57502,61.9,0.792,41900.0,CLOSED,41900.0,2026-02-18,0.0,5
2026-02-13,203650,260434,50000,79.0,0.798,1687.0,CLOSED,1687.0,2026-02-18,0.0,5
2026-02-13,205100,105558,92094,88.01599999999999,0.694,2070.0,CLOSED,2070.0,2026-02-18,0.0,5
2026-02-13,214390,56638,-1888,64.8,0.678,5940.0,CLOSED,5940.0,2026-02-18,0.0,5
2026-02-13,218410,220481,-39658,81.5,0.471,50300.0,CLOSED,50300.0,2026-02-18,0.0,5
2026-02-13,262260,63958,-620,64.9,0.529,5450.0,CLOSED,5450.0,2026-02-18,0.0,5
2026-02-13,264450,56299,-359,69.3,0.357,12230.0,CLOSED,12230.0,2026-02-18,0.0,5
2026-02-13,273060,394240,0,72.7,0.264,1278.0,CLOSED,1278.0,2026-02-18,0.0,5
2026-02-13,290650,256415,-17825,88.01599999999999,0.381,95900.0,CLOSED,95900.0,2026-02-18,0.0,5
2026-02-13,334970,127181,-2210,64.6,0.602,2855.0,CLOSED,2855.0,2026-02-18,0.0,5
2026-02-13,353810,185378,-22012,74.7,0.75,7560.0,CLOSED,7560.0,2026-02-18,0.0,5
2026-02-13,355690,54834,257,62.7,0.644,5260.0,CLOSED,5260.0,2026-02-18,0.0,5
2026-02-13,372910,53660,3699,75.7,0.446,2855.0,CLOSED,2855.0,2026-02-18,0.0,5
2026-02-13,377190,306153,-547343,63.2,0.559,3300.0,CLOSED,3300.0,2026-02-18,0.0,5
2026-02-13,389470,241988,-212855,63.1,0.74,77700.0,CLOSED,77700.0,2026-02-18,0.0,5
2026-02-13,396300,232676,1,71.9,0.369,4670.0,CLOSED,4670.0,2026-02-18,0.0,5
2026-02-13,407400,58497,0,60.4,0.662,4895.0,CLOSED,4895.0,2026-02-18,0.0,5
2026-02-13,417200,146252,60827,86.0,0.737,15980.0,CLOSED,15980.0,2026-02-18,0.0,5
2026-02-13,417500,66209,-45459,67.2,0.709,3420.0,CLOSED,3420.0,2026-02-18,0.0,5
2026-02-13,418550,54064,-18431,68.9,0.638,8950.0,CLOSED,8950.0,2026-02-18,0.0,5
2026-02-13,432470,175845,5051,75.6,0.56,16410.0,CLOSED,16410.0,2026-02-18,0.0,5
2026-02-13,446540,127105,0,75.7,0.279,4090.0,CLOSED,4090.0,2026-02-18,0.0,5
2026-02-13,460860,185591,16094,70.4,0.654,8580.0,CLOSED,8580.0,2026-02-18,0.0,5
2026-02-13,475830,75905,30576,72.5,0.681,115500.0,CLOSED,115500.0,2026-02-18,0.0,5
2026-02-13,489460,104764,-46482,69.5,0.526,12820.0,CLOSED,12820.0,2026-02-18,0.0,5
2026-02-13,950140,57150,-23528,64.7,0.601,12750.0,CLOSED,12750.0,2026-02-18,0.0,5
2026-02-15,000250,120167,-48387,80.7,0.553,535000.0,CLOSED,636000.0,2026-02-24,18.88,9
2026-02-15,000270,450506,536885,75.2,0.582,164100.0,CLOSED,169700.0,2026-02-24,3.41,9
2026-02-15,000500,59674,-1189,63.2,0.546,89400.0,CLOSED,89400.0,2026-02-24,0.0,9
2026-02-15,000660,188108,1168296,65.3,0.571,880000.0,CLOSED,898000.0,2026-02-24,2.05,9
2026-02-15,001390,156581,4296,80.4,0.438,5980.0,CLOSED,5970.0,2026-02-24,-0.17,9
2026-02-15,002200,306042,108010,73.3,0.672,3235.0,CLOSED,3240.0,2026-02-24,0.15,9
2026-02-15,004540,53959,-1401,75.5,0.278,1900.0,CLOSED,1897.0,2026-02-24,-0.16,9
2026-02-15,004770,66126,-2674,72.3,0.61,1630.0,CLOSED,1630.0,2026-02-24,0.0,9
2026-02-15,005010,168363,460,76.9,0.394,4290.0,CLOSED,4500.0,2026-02-24,4.9,9
2026-02-15,005070,147172,-3396,73.8,0.403,52700.0,CLOSED,54800.0,2026-02-24,3.98,9
2026-02-15,005420,183582,53063,70.9,0.578,16870.0,CLOSED,17340.0,2026-02-24,2.79,9
2026-02-15,005500,63198,-1831,61.7,0.771,19400.0,CLOSED,19560.0,2026-02-24,0.82,9
2026-02-15,006400,125894,60732,79.1,0.351,374500.0,CLOSED,404000.0,2026-02-24,7.88,9
2026-02-15,006910,605930,54388,68.8,0.794,9180.0,CLOSED,9850.0,2026-02-24,7.3,9
2026-02-15,007280,51729,-268,63.2,0.596,1388.0,CLOSED,1382.0,2026-02-24,-0.43,9
2026-02-15,007860,90594,-16149,67.0,0.76,10780.0,CLOSED,11130.0,2026-02-24,3.25,9
2026-02-15,009320,127368,-312,76.3,0.737,1129.0,CLOSED,1120.0,2026-02-24,-0.8,9
2026-02-15,009520,114323,16264,80.1,0.615,19660.0,CLOSED,20300.0,2026-02-24,3.26,9
2026-02-15,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-02-24,0.0,9
2026-02-15,010950,91421,238863,77.6,0.766,106200.0,CLOSED,111100.0,2026-02-24,4.61,9
2026-02-15,011170,158641,21401,69.0,0.762,80300.0,CLOSED,80900.0,2026-02-24,0.75,9
2026-02-15,011420,66549,-148,70.5,0.656,1946.0,CLOSED,1960.0,2026-02-24,0.72,9
2026-02-15,012030,100031,-165228,79.4,0.769,1715.0,CLOSED,1830.0,2026-02-24,6.71,9
2026-02-15,012280,188346,-18874,70.1,0.67,982.0,CLOSED,1044.0,2026-02-24,6.31,9
2026-02-15,013990,157111,-1901,74.8,0.462,4690.0,CLOSED,4725.0,2026-02-24,0.75,9
2026-02-15,017040,287766,-235,78.1,0.678,1439.0,CLOSED,1464.0,2026-02-24,1.74,9
2026-02-15,017900,70481,-11211,65.1,0.736,1950.0,CLOSED,1988.0,2026-02-24,1.95,9
2026-02-15,018260,201265,-167433,64.5,0.741,170400.0,CLOSED,171700.0,2026-02-24,0.76,9
2026-02-15,019540,61029,-16339,72.8,0.767,5270.0,CLOSED,5240.0,2026-02-24,-0.57,9
2026-02-15,021080,222460,-27776,77.4,0.48,3430.0,CLOSED,3630.0,2026-02-24,5.83,9
2026-02-15,024850,300971,-74072,74.6,0.756,3110.0,CLOSED,3130.0,2026-02-24,0.64,9
2026-02-15,024880,112854,-38098,73.4,0.597,6050.0,CLOSED,6195.0,2026-02-24,2.4,9
2026-02-15,026890,145648,15368,68.5,0.681,11660.0,CLOSED,11970.0,2026-02-24,2.66,9
2026-02-15,027360,205843,2522,72.9,0.586,4920.0,CLOSED,5090.0,2026-02-24,3.46,9
2026-02-15,028050,216318,348869,88.25600000000004,0.57,33900.0,CLOSED,34900.0,2026-02-24,2.95,9
2026-02-15,028670,534259,1305463,88.25600000000004,0.684,5080.0,CLOSED,5520.0,2026-02-24,8.66,9
2026-02-15,031330,360375,-323082,75.2,0.768,4755.0,CLOSED,4995.0,2026-02-24,5.05,9
2026-02-15,033540,166877,-26500,76.9,0.388,1512.0,CLOSED,1376.0,2026-02-19,-8.99,4
2026-02-15,035900,343648,-89952,82.8,0.606,70700.0,CLOSED,71700.0,2026-02-24,1.41,9
2026-02-15,042500,68621,-7449,66.0,0.759,3935.0,CLOSED,3940.0,2026-02-24,0.13,9
2026-02-15,043370,92851,4606,65.7,0.472,12980.0,CLOSED,13380.0,2026-02-24,3.08,9
2026-02-15,044490,177322,72343,72.7,0.763,32400.0,CLOSED,33100.0,2026-02-24,2.16,9
2026-02-15,046440,115977,7808,77.9,0.286,5450.0,CLOSED,5520.0,2026-02-24,1.28,9
2026-02-15,046940,61806,-116,72.4,0.758,4470.0,CLOSED,4570.0,2026-02-24,2.24,9
2026-02-15,048410,314947,85186,88.25600000000004,0.534,12030.0,CLOSED,13950.0,2026-02-24,15.96,9
2026-02-15,051370,129794,-5063,70.5,0.503,12770.0,CLOSED,12930.0,2026-02-24,1.25,9
2026-02-15,052400,58519,63787,74.0,0.489,60000.0,CLOSED,61400.0,2026-02-24,2.33,9
2026-02-15,053050,61822,3,73.1,0.302,2335.0,CLOSED,2415.0,2026-02-24,3.43,9
2026-02-15,053300,115116,29267,74.4,0.611,6760.0,CLOSED,7005.0,2026-02-24,3.62,9
2026-02-15,053580,67035,37,63.8,0.718,9720.0,CLOSED,9970.0,2026-02-24,2.57,9
2026-02-15,054210,116945,26142,77.7,0.593,10720.0,CLOSED,11090.0,2026-02-24,3.45,9
2026-02-15,058820,625911,40859,84.8,0.373,2060.0,CLOSED,2120.0,2026-02-24,2.91,9
2026-02-15,064400,134318,81104,62.4,0.792,71100.0,CLOSED,71700.0,2026-02-24,0.84,9
2026-02-15,067290,364710,57688,76.2,0.763,2170.0,CLOSED,2255.0,2026-02-24,3.92,9
2026-02-15,068330,125079,-1005,72.1,0.761,1569.0,CLOSED,1639.0,2026-02-24,4.46,9
2026-02-15,082210,80237,0,60.7,0.763,2005.0,CLOSED,2095.0,2026-02-24,4.49,9
2026-02-15,083650,51088,38090,84.3,0.453,75300.0,CLOSED,83200.0,2026-02-24,10.49,9
2026-02-15,084370,182964,-72302,76.7,0.499,112000.0,CLOSED,135100.0,2026-02-24,20.62,9
2026-02-15,086280,202174,71932,65.7,0.574,255000.0,CLOSED,261500.0,2026-02-24,2.55,9
2026-02-15,086450,94057,-6245,75.9,0.524,18100.0,CLOSED,20750.0,2026-02-24,14.64,9
2026-02-15,093370,353868,-12737,75.9,0.605,8050.0,CLOSED,8390.0,2026-02-24,4.22,9
2026-02-15,094170,89079,1391,68.0,0.778,30800.0,CLOSED,31400.0,2026-02-24,1.95,9
2026-02-15,094800,88438,107149,69.4,0.6,6090.0,CLOSED,6260.0,2026-02-24,2.79,9
2026-02-15,094820,169468,8585,74.1,0.73,17290.0,CLOSED,19820.0,2026-02-24,14.63,9
2026-02-15,095340,148446,-58773,72.7,0.743,170700.0,CLOSED,188900.0,2026-02-24,10.66,9
2026-02-15,096770,299705,152902,76.5,0.775,113800.0,CLOSED,118800.0,2026-02-24,4.39,9
2026-02-15,099440,203376,26249,73.8,0.738,6750.0,CLOSED,6680.0,2026-02-24,-1.04,9
2026-02-15,101530,57952,-5449,64.3,0.788,6980.0,CLOSED,7020.0,2026-02-24,0.57,9
2026-02-15,104480,186084,-6176,77.2,0.622,1824.0,CLOSED,1900.0,2026-02-24,4.17,9
2026-02-15,105550,346295,0,78.1,0.584,1484.0,CLOSED,1495.0,2026-02-24,0.74,9
2026-02-15,105840,99223,-62317,69.5,0.485,25800.0,CLOSED,26400.0,2026-02-24,2.33,9
2026-02-15,112290,73741,-2482,70.7,0.677,24150.0,CLOSED,25000.0,2026-02-24,3.52,9
2026-02-15,117580,90729,1200,66.9,0.679,8130.0,CLOSED,8320.0,2026-02-24,2.34,9
2026-02-15,129920,112652,6660,75.4,0.424,5420.0,CLOSED,6400.0,2026-02-24,18.08,9
2026-02-15,147830,158952,7729,73.6,0.408,7790.0,CLOSED,7910.0,2026-02-24,1.54,9
2026-02-15,148150,122187,19,68.2,0.754,5020.0,CLOSED,5100.0,2026-02-24,1.59,9
2026-02-15,151860,64847,-6707,70.5,0.514,6690.0,CLOSED,6940.0,2026-02-24,3.74,9
2026-02-15,158430,126192,-3601,73.6,0.57,7850.0,CLOSED,7830.0,2026-02-24,-0.25,9
2026-02-15,170030,61359,2665,66.5,0.557,6290.0,CLOSED,6430.0,2026-02-24,2.23,9
2026-02-15,189860,73978,0,73.9,0.654,4390.0,CLOSED,4430.0,2026-02-24,0.91,9
2026-02-15,195940,123250,32031,78.7,0.521,53900.0,CLOSED,57000.0,2026-02-24,5.75,9
2026-02-15,200670,70368,-34643,62.0,0.792,41900.0,CLOSED,45550.0,2026-02-24,8.71,9
2026-02-15,200880,63996,-66618,71.4,0.586,15400.0,CLOSED,16260.0,2026-02-24,5.58,9
2026-02-15,203650,298702,50000,79.4,0.798,1687.0,CLOSED,1685.0,2026-02-24,-0.12,9
2026-02-15,214390,53003,-1681,64.6,0.678,5940.0,CLOSED,6060.0,2026-02-24,2.02,9
2026-02-15,218410,284570,-191398,81.3,0.471,50300.0,CLOSED,58900.0,2026-02-24,17.1,9
2026-02-15,273060,496651,0,73.0,0.264,1278.0,CLOSED,1230.0,2026-02-24,-3.76,9
2026-02-15,290650,332564,12767,88.25600000000004,0.381,95900.0,CLOSED,119800.0,2026-02-24,24.92,9
2026-02-15,334970,94801,-414,64.6,0.602,2855.0,CLOSED,2805.0,2026-02-24,-1.75,9
2026-02-15,350520,51301,-80389,61.0,0.588,3870.0,CLOSED,3870.0,2026-02-24,0.0,9
2026-02-15,353810,94693,-10024,74.6,0.75,7560.0,CLOSED,7520.0,2026-02-24,-0.53,9
2026-02-15,355690,74674,257,63.2,0.644,5260.0,CLOSED,4740.0,2026-02-19,-9.89,4
2026-02-15,361570,75611,-25509,66.7,0.59,2025.0,CLOSED,2025.0,2026-02-24,0.0,9
2026-02-15,365270,82887,-16832,73.6,0.746,13970.0,CLOSED,14870.0,2026-02-24,6.44,9
2026-02-15,377190,354658,-668176,63.9,0.559,3300.0,CLOSED,3245.0,2026-02-24,-1.67,9
2026-02-15,389470,264825,-198163,63.4,0.74,77700.0,CLOSED,73300.0,2026-02-24,-5.66,9
2026-02-15,396300,232679,1,72.5,0.369,4670.0,CLOSED,4600.0,2026-02-24,-1.5,9
2026-02-15,407400,75576,0,60.4,0.662,4895.0,CLOSED,4910.0,2026-02-24,0.31,9
2026-02-15,408920,56638,25946,64.2,0.331,3620.0,CLOSED,3610.0,2026-02-24,-0.28,9
2026-02-15,417310,102173,23561,67.2,0.745,8960.0,CLOSED,8920.0,2026-02-24,-0.45,9
2026-02-15,417500,52225,-24640,67.3,0.709,3420.0,CLOSED,3645.0,2026-02-24,6.58,9
2026-02-15,432470,68210,62,75.4,0.56,16410.0,CLOSED,15650.0,2026-02-24,-4.63,9
2026-02-15,446540,72509,0,75.6,0.279,4090.0,CLOSED,4220.0,2026-02-24,3.18,9
2026-02-15,460860,202956,17105,70.9,0.654,8580.0,CLOSED,8710.0,2026-02-24,1.52,9
2026-02-15,475830,68701,38767,71.9,0.681,115500.0,CLOSED,113600.0,2026-02-24,-1.65,9
2026-02-15,489460,101860,-41521,69.6,0.526,12820.0,CLOSED,12790.0,2026-02-24,-0.23,9
2026-02-15,950140,75198,-29613,65.0,0.601,12750.0,CLOSED,13000.0,2026-02-24,1.96,9
2026-02-16,033540,166877,-26500,76.9,0.388,1512.0,CLOSED,1376.0,2026-02-19,-8.99,3
2026-02-16,355690,74674,257,63.2,0.644,5260.0,CLOSED,4740.0,2026-02-19,-9.89,3
2026-02-18,033540,166877,-26500,76.9,0.388,1512.0,CLOSED,1376.0,2026-02-19,-8.99,1
2026-02-18,355690,74674,257,63.2,0.644,5260.0,CLOSED,4740.0,2026-02-19,-9.89,1
2026-02-19,002710,78742,-5768,69.5,0.503,16100.0,CLOSED,16100.0,2026-02-24,0.0,5
2026-02-19,003160,201529,48751,77.3,0.72,36550.0,CLOSED,36550.0,2026-02-24,0.0,5
2026-02-19,004140,353103,944,76.2,0.765,2670.0,CLOSED,2670.0,2026-02-24,0.0,5
2026-02-19,006730,419427,-84975,86.0,0.675,17270.0,CLOSED,17270.0,2026-02-24,0.0,5
2026-02-19,008700,53711,-448,77.3,0.761,1318.0,CLOSED,1318.0,2026-02-24,0.0,5
2026-02-19,008970,286045,-2727,69.1,0.284,1867.0,CLOSED,1867.0,2026-02-24,0.0,5
2026-02-19,009900,186417,-21802,71.1,0.761,9340.0,CLOSED,9340.0,2026-02-24,0.0,5
2026-02-19,018500,83526,-504,76.2,0.506,1648.0,CLOSED,1648.0,2026-02-24,0.0,5
2026-02-19,025900,75682,-33754,75.5,0.449,10190.0,CLOSED,10190.0,2026-02-24,0.0,5
2026-02-19,026150,54740,14,67.8,0.769,7110.0,CLOSED,7110.0,2026-02-24,0.0,5
2026-02-19,032350,399306,95403,86.0,0.798,24800.0,CLOSED,24800.0,2026-02-24,0.0,5
2026-02-19,037030,56881,-21839,71.4,0.509,3000.0,CLOSED,3000.0,2026-02-24,0.0,5
2026-02-19,039200,70347,-7160,85.7,0.437,56800.0,CLOSED,56800.0,2026-02-24,0.0,5
2026-02-19,041190,438799,-51105,86.8,0.692,8320.0,CLOSED,8320.0,2026-02-24,0.0,5
2026-02-19,042600,167595,19177,65.1,0.354,14050.0,CLOSED,14050.0,2026-02-24,0.0,5
2026-02-19,047310,297639,-9,76.8,0.641,6110.0,CLOSED,6110.0,2026-02-24,0.0,5
2026-02-19,051910,263588,-20208,68.1,0.58,334500.0,CLOSED,334500.0,2026-02-24,0.0,5
2026-02-19,059210,55844,-768,70.5,0.799,5030.0,CLOSED,5030.0,2026-02-24,0.0,5
2026-02-19,064550,65452,-27725,67.7,0.543,13360.0,CLOSED,13360.0,2026-02-24,0.0,5
2026-02-19,085670,130404,-49023,76.2,0.757,6370.0,CLOSED,6370.0,2026-02-24,0.0,5
2026-02-19,086960,198196,22,77.6,0.47,1443.0,CLOSED,1443.0,2026-02-24,0.0,5
2026-02-19,092730,70921,-34029,64.2,0.582,20450.0,CLOSED,20450.0,2026-02-24,0.0,5
2026-02-19,094480,149812,40,76.3,0.615,11240.0,CLOSED,11240.0,2026-02-24,0.0,5
2026-02-19,095570,107594,-167897,75.5,0.464,5380.0,CLOSED,5380.0,2026-02-24,0.0,5
2026-02-19,096350,489658,0,76.7,0.757,2240.0,CLOSED,2240.0,2026-02-24,0.0,5
2026-02-19,097230,59416,-187860,77.0,0.549,25550.0,CLOSED,25550.0,2026-02-24,0.0,5
2026-02-19,123040,76000,-31497,69.2,0.682,2310.0,CLOSED,2310.0,2026-02-24,0.0,5
2026-02-19,131370,57515,-20607,61.8,0.676,2315.0,CLOSED,2315.0,2026-02-24,0.0,5
2026-02-19,198080,57362,-1445,64.7,0.672,2430.0,CLOSED,2430.0,2026-02-24,0.0,5
2026-02-19,214150,79795,-40767,82.7,0.723,70700.0,CLOSED,70700.0,2026-02-24,0.0,5
2026-02-19,216080,63430,-104666,76.4,0.444,10310.0,CLOSED,10310.0,2026-02-24,0.0,5
2026-02-19,217730,246197,0,66.5,0.767,2200.0,CLOSED,2200.0,2026-02-24,0.0,5
2026-02-19,217820,85429,-12005,76.8,0.739,4115.0,CLOSED,4115.0,2026-02-24,0.0,5
2026-02-19,241690,72757,-797,74.5,0.251,3905.0,CLOSED,3905.0,2026-02-24,0.0,5
2026-02-19,243840,78906,-14264,78.4,0.494,6210.0,CLOSED,6210.0,2026-02-24,0.0,5
2026-02-19,393890,150096,15445,79.7,0.678,9540.0,CLOSED,9540.0,2026-02-24,0.0,5
2026-02-19,439580,82386,-75,75.2,0.745,4500.0,CLOSED,4500.0,2026-02-24,0.0,5
2026-02-19,450950,52962,43163,64.1,0.579,14260.0,CLOSED,14260.0,2026-02-24,0.0,5
2026-02-19,457550,89365,3118,74.6,0.607,28900.0,CLOSED,28900.0,2026-02-24,0.0,5
2026-02-24,003670,120993,-46486,77.5,0.524,235000.0,CLOSED,235000.0,2026-03-03,0.0,7
2026-02-24,042700,332673,-238615,80.1,0.797,201000.0,CLOSED,201000.0,2026-03-03,0.0,7
2026-02-24,462870,81420,-28971,62.9,0.561,34000.0,CLOSED,34000.0,2026-03-03,0.0,7
2026-02-24,336260,263900,273255,77.3,0.735,36600.0,CLOSED,36600.0,2026-03-03,0.0,7
2026-02-24,025540,51856,-41072,61.2,0.653,75600.0,CLOSED,75600.0,2026-03-03,0.0,7
2026-02-24,006220,103292,-25516,76.2,0.421,15780.0,CLOSED,15780.0,2026-03-03,0.0,7
2026-02-24,092790,62426,302758,74.6,0.43,11740.0,CLOSED,11740.0,2026-03-03,0.0,7
2026-02-24,018470,356318,-29095,76.3,0.491,1291.0,CLOSED,1291.0,2026-03-03,0.0,7
2026-02-24,363280,70378,58,65.0,0.735,2580.0,CLOSED,2580.0,2026-03-03,0.0,7
2026-02-24,008350,320705,-15623,76.4,0.723,1290.0,CLOSED,1290.0,2026-03-03,0.0,7
2026-02-24,014580,77593,18324,66.5,0.8,4730.0,CLOSED,4730.0,2026-03-03,0.0,7
2026-02-24,011700,126296,-184,74.1,0.7,4995.0,CLOSED,4995.0,2026-03-03,0.0,7
2026-02-24,071090,73815,15,72.0,0.437,3880.0,CLOSED,3880.0,2026-03-03,0.0,7
2026-02-24,024900,68001,775,63.3,0.559,2177.0,CLOSED,2177.0,2026-03-03,0.0,7
2026-02-24,372910,105586,2527,76.0,0.4,2855.0,CLOSED,2855.0,2026-03-03,0.0,7
2026-02-24,047400,233300,-1042,77.0,0.52,1553.0,CLOSED,1553.0,2026-03-03,0.0,7
2026-02-24,021050,237437,108,75.0,0.783,1255.0,CLOSED,1255.0,2026-03-03,0.0,7
2026-02-24,033250,153372,25,69.8,0.607,1030.0,CLOSED,1030.0,2026-03-03,0.0,7
2026-02-24,086520,320819,451201,88.5,0.402,172200.0,CLOSED,172200.0,2026-03-03,0.0,7
2026-02-24,403870,878660,-795825,87.8,0.395,46250.0,CLOSED,46250.0,2026-03-03,0.0,7
2026-02-24,310210,96991,26103,68.4,0.559,233500.0,CLOSED,233500.0,2026-03-03,0.0,7
2026-02-24,068760,88576,94101,77.5,0.575,75800.0,CLOSED,75800.0,2026-03-03,0.0,7
2026-02-24,089030,180206,-59696,74.5,0.584,47150.0,CLOSED,47150.0,2026-03-03,0.0,7
2026-02-24,222080,294722,110934,83.4,0.548,13530.0,CLOSED,13530.0,2026-03-03,0.0,7
2026-02-24,102710,72722,47573,70.8,0.677,61100.0,CLOSED,61100.0,2026-03-03,0.0,7
2026-02-24,036540,1431814,468664,88.5,0.51,7490.0,CLOSED,7490.0,2026-03-03,0.0,7
2026-02-24,036620,98762,-80817,88.5,0.758,6960.0,CLOSED,6960.0,2026-03-03,0.0,7
2026-02-24,032500,73247,38028,80.9,0.67,20700.0,CLOSED,20700.0,2026-03-03,0.0,7
2026-02-24,059090,110748,44724,88.5,0.491,17330.0,CLOSED,17330.0,2026-03-03,0.0,7
2026-02-24,372320,80240,-4879,64.6,0.741,52000.0,CLOSED,52000.0,2026-03-03,0.0,7
2026-02-24,036200,57844,-238121,72.4,0.59,10720.0,CLOSED,10720.0,2026-03-03,0.0,7
2026-02-24,024060,50640,-4073,75.5,0.706,15250.0,CLOSED,15250.0,2026-03-03,0.0,7
2026-02-24,092070,87681,543,66.1,0.575,20400.0,CLOSED,20400.0,2026-03-03,0.0,7
2026-02-24,205100,614433,63202,88.5,0.746,2100.0,CLOSED,2100.0,2026-03-03,0.0,7
2026-02-24,060590,61879,1716,64.8,0.701,4265.0,CLOSED,4265.0,2026-03-03,0.0,7
2026-02-24,123410,522027,166276,77.5,0.78,8690.0,CLOSED,8690.0,2026-03-03,0.0,7
2026-02-24,125210,71536,-7995,67.9,0.771,7840.0,CLOSED,7840.0,2026-03-03,0.0,7
2026-02-24,013310,213269,-139,78.1,0.432,3560.0,CLOSED,3560.0,2026-03-03,0.0,7
2026-02-24,039560,176496,-5625,75.2,0.727,3940.0,CLOSED,3940.0,2026-03-03,0.0,7
2026-02-24,010170,2101590,283580,76.2,0.702,3585.0,CLOSED,3585.0,2026-03-03,0.0,7
2026-02-24,053700,52425,-21288,70.4,0.729,8010.0,CLOSED,8010.0,2026-03-03,0.0,7
2026-02-24,263800,67363,0,60.4,0.669,5110.0,CLOSED,5110.0,2026-03-03,0.0,7
2026-02-24,300120,229546,-65161,67.3,0.769,2245.0,CLOSED,2245.0,2026-03-03,0.0,7
2026-02-24,039240,53171,-346,62.9,0.8,2720.0,CLOSED,2720.0,2026-03-03,0.0,7
2026-02-24,053270,130779,-11693,70.7,0.6,2470.0,CLOSED,2470.0,2026-03-03,0.0,7
2026-02-24,092300,76153,0,72.9,0.543,3725.0,CLOSED,3725.0,2026-03-03,0.0,7
2026-02-25,000270,684441,419610,78.5,0.73,169700.0,CLOSED,169700.0,2026-03-03,0.0,6
2026-02-25,000660,1404468,454822,67.6,0.601,898000.0,CLOSED,898000.0,2026-03-03,0.0,6
2026-02-25,051910,299632,-48311,68.8,0.58,334500.0,CLOSED,334500.0,2026-03-03,0.0,6
2026-02-25,006400,196303,77539,77.8,0.483,404000.0,CLOSED,404000.0,2026-03-03,0.0,6
2026-02-25,018260,174307,-110227,65.0,0.721,171700.0,CLOSED,171700.0,2026-03-03,0.0,6
2026-02-25,086280,131600,51324,66.5,0.589,261500.0,CLOSED,261500.0,2026-03-03,0.0,6
2026-02-25,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-03-03,0.0,6
2026-02-25,028050,162290,147873,88.5,0.722,34900.0,CLOSED,34900.0,2026-03-03,0.0,6
2026-02-25,032350,778343,-488389,85.0,0.798,24800.0,CLOSED,24800.0,2026-03-03,0.0,6
2026-02-25,005070,107935,-12242,74.7,0.462,54800.0,CLOSED,54800.0,2026-03-03,0.0,6
2026-02-25,000500,69979,8191,63.8,0.558,89400.0,CLOSED,89400.0,2026-03-03,0.0,6
2026-02-25,097230,1278095,-74164,81.9,0.549,25550.0,CLOSED,25550.0,2026-03-03,0.0,6
